X,Y,Z
5.6311,-27.2279,-0.2495
5.7696,-26.7522,0.0933
5.9734,-26.7532,0.1079
6.0737,-26.7528,0.1141
5.8972,-26.6477,0.162
5.826,-26.5518,0.2079
6.3312,-26.546,0.2381
6.5577,-26.4469,0.2909
6.7586,-26.4367,0.2951
5.8626,-26.3772,0.2977
5.9649,-26.3764,0.3041
6.1662,-26.3737,0.3158
5.9569,-26.1903,0.3856
6.1575,-26.1858,0.3953
5.954,-26.1092,0.4169
6.055,-26.1064,0.4213
6.2591,-26.1002,0.4297
5.9234,-25.961,0.4687
5.4061,-25.8962,0.4518
5.6084,-25.9016,0.4701
5.7102,-25.9023,0.4774
6.5221,-25.8774,0.5089
5.5092,-25.9512,0.4471
6.1155,-25.9478,0.484
5.8528,-26.2192,0.3734
5.8066,-26.3369,0.3171
4.9958,-26.7229,0.0017
5.0963,-26.732,0.0168
5.5991,-26.7594,0.0745
5.7006,-26.7619,0.0832
4.7395,-27.3613,-0.5203
5.8158,-27.5636,-0.5323
3.9871,-26.9158,-0.4168
4.0848,-26.9299,-0.3928
4.2804,-26.9572,-0.3457
3.893,-26.8045,-0.3792
3.9915,-26.8189,-0.3546
4.0027,-26.7279,-0.2983
4.1003,-26.7434,-0.2728
3.9207,-26.6163,-0.265
4.0164,-26.6318,-0.2399
4.307,-26.6762,-0.1661
4.4051,-26.6902,-0.1422
4.7983,-26.7372,-0.0552
4.8974,-26.7463,-0.0359
5.1954,-26.7656,0.014
4.1316,-26.5346,-0.1513
4.2288,-26.5495,-0.1268
3.5555,-26.3086,-0.238
4.0415,-26.3875,-0.1127
4.1374,-26.4035,-0.0875
4.2351,-26.4205,-0.0612
4.207,-26.1158,0.0622
4.1835,-25.9426,0.123
4.2793,-25.9606,0.1483
4.3772,-25.9783,0.1736
4.2569,-25.7962,0.2007
4.2395,-25.6471,0.2457
4.3351,-25.6654,0.2702
2.8561,-25.2835,-0.0919
2.9511,-25.3031,-0.0666
3.0483,-25.3224,-0.0413
3.6264,-25.4399,0.1115
4.3954,-25.5951,0.3138
2.7361,-25.2617,-0.1204
3.5102,-25.4176,0.0827
2.6392,-25.3016,-0.1606
2.7344,-25.3204,-0.136
3.5095,-25.476,0.0661
2.5416,-25.3816,-0.2107
2.6395,-25.4011,-0.1856
2.7365,-25.4197,-0.1613
4.2754,-25.7295,0.2371
4.3714,-25.7487,0.2619
2.4341,-25.4846,-0.2715
2.5313,-25.5028,-0.2478
2.6277,-25.521,-0.224
2.7264,-25.5399,-0.1994
3.7921,-25.7501,0.071
2.3342,-25.6062,-0.3373
2.4306,-25.6232,-0.3149
2.5263,-25.6412,-0.2918
2.6241,-25.6589,-0.2686
3.013,-25.7327,-0.1737
2.2536,-25.735,-0.4048
2.3524,-25.7539,-0.381
2.5471,-25.7886,-0.3366
3.2516,-26.0766,-0.227
2.0764,-26.4074,-0.7278
2.1758,-26.4235,-0.7085
3.7666,-26.8197,-0.4272
3.5063,-26.8518,-0.5354
3.7981,-26.907,-0.4715
3.5651,-27.0407,-0.6385
3.6622,-27.0578,-0.6185
3.7587,-27.0756,-0.5978
3.8572,-27.0935,-0.5771
2.9984,-27.0295,-0.819
3.8797,-27.1848,-0.6365
3.8865,-27.2659,-0.6984
2.9944,-27.2593,-0.9935
3.2927,-27.1461,-0.8079
3.9015,-27.1441,-0.6013
3.927,-27.0485,-0.5233
3.3863,-26.8534,-0.579
3.8738,-26.9415,-0.4696
2.3699,-26.5909,-0.7429
3.832,-26.8447,-0.4226
3.9279,-26.8624,-0.4005
4.026,-26.8801,-0.3783
3.9776,-26.5588,-0.2133
4.0751,-26.5774,-0.1893
4.1721,-26.5953,-0.1658
2.9425,-26.1047,-0.3411
4.1058,-26.321,-0.0573
4.2026,-26.3404,-0.0324
4.2065,-26.1898,0.0361
4.3044,-26.2083,0.0603
3.5675,-26.0078,-0.1025
4.1476,-26.1237,0.0436
3.7822,-25.9926,-0.0267
4.1682,-26.0717,0.0707
4.2646,-26.0916,0.0952
4.3633,-26.0685,0.1386
4.1787,-26.01,0.1007
3.4271,-25.8517,-0.0864
3.3324,-25.8864,-0.1283
3.4298,-25.906,-0.1049
3.9141,-26.0075,0.0151
3.1402,-25.9549,-0.2141
4.2821,-26.328,0.0055
4.6702,-26.4021,0.0957
3.1768,-26.5032,-0.4486
3.9278,-26.7697,-0.3417
4.0257,-26.7874,-0.3193
4.1229,-26.8054,-0.2965
3.7305,-26.8531,-0.4586
3.9363,-26.999,-0.4845
4.0329,-27.0153,-0.4628
3.1834,-26.9798,-0.7262
3.4769,-27.0279,-0.6601
3.963,-27.1077,-0.5504
3.9948,-27.2103,-0.6157
4.0074,-27.3013,-0.6849
3.335,-27.3744,-0.9752
3.7284,-27.4286,-0.8907
3.8273,-27.4419,-0.8698
3.9255,-27.4557,-0.8484
4.0235,-27.4678,-0.8289
3.0962,-27.4987,-1.1702
3.2663,-27.5213,-1.1361
3.5418,-27.5255,-1.0458
3.0491,-27.3959,-1.0917
3.1465,-27.4085,-1.0711
3.6373,-27.4751,-0.964
3.7364,-27.4875,-0.9435
2.9549,-27.3022,-1.0425
4.231,-27.4732,-0.7681
2.9778,-27.0888,-0.8707
3.3882,-27.0293,-0.6951
3.1955,-26.8968,-0.6709
3.3907,-26.9274,-0.6262
3.8791,-27.0063,-0.5121
3.5939,-26.8574,-0.513
3.7777,-26.6834,-0.3491
4.1835,-26.6462,-0.1916
4.0045,-26.4997,-0.1769
3.1623,-26.1487,-0.2922
3.6832,-25.9744,-0.0536
4.2525,-26.0019,0.1252
4.2416,-25.8926,0.1637
4.3369,-25.9137,0.1876
4.5087,-25.8497,0.2654
3.8172,-25.5683,0.1326
3.5392,-25.3652,0.1062
3.6342,-25.3886,0.1298
4.496,-25.6015,0.3441
3.3021,-25.3433,0.0381
2.8408,-25.5096,-0.1529
4.3773,-25.8775,0.2202
4.0778,-26.4233,-0.1083
4.1745,-26.4451,-0.085
4.138,-27.0778,-0.468
4.2367,-27.0934,-0.4495
2.5281,-27.3958,-1.2579
2.6268,-27.4099,-1.2395
2.7249,-27.4242,-1.2209
-8.8285,-25.6208,-2.9869
-8.8648,-25.575,-2.9487
-9.6715,-24.9584,-2.4039
-9.6137,-24.867,-2.3983
-10.1184,-24.2994,-2.0675
-10.1376,-24.2096,-2.0452
-10.1467,-24.1153,-2.0282
-10.1611,-23.9137,-2.0014
-10.1803,-23.8139,-1.9851
-10.1816,-23.7398,-1.9799
-9.5452,-24.769,-2.3786
-9.6079,-24.2299,-2.1424
-9.644,-24.0114,-2.0587
-9.994,-23.4474,-1.9704
-9.9056,-23.3958,-1.9661
-10.0994,-23.4429,-1.9751
-9.924,-23.3413,-1.9648
-10.2267,-23.4297,-1.9646
-10.1644,-23.3255,-1.9764
-10.1803,-22.9438,-2.006
-10.377,-22.8283,-2.0378
-10.3125,-22.7112,-2.0611
-10.5559,-22.1241,-2.254
-10.6861,-21.6934,-2.4362
-10.7106,-21.5926,-2.4822
-10.7479,-21.2957,-2.6122
-10.6953,-21.8378,-2.3763
-10.3482,-22.3392,-2.1585
-10.4235,-22.6742,-2.0753
-10.19,-22.7314,-2.0419
-10.1656,-23.1258,-1.9856
-10.0517,-23.1426,-1.9771
-10.135,-23.3753,-1.9744
-10.2807,-23.7577,-1.9355
-9.886,-23.5916,-1.9731
-10.2446,-23.9343,-1.9603
-9.7172,-23.5989,-1.9731
-9.7735,-23.1912,-1.9632
-10.5535,-21.9102,-2.3305
-10.6846,-21.1789,-2.6495
-10.855,-20.7527,-2.8727
-10.881,-19.543,-3.4647
-10.4229,-20.3452,-2.9843
-10.6566,-21.2716,-2.6018
-10.5766,-21.3535,-2.5523
-9.9503,-21.0098,-2.5648
-10.6779,-21.5002,-2.5119
-10.3766,-21.3454,-2.5195
-9.914,-20.9577,-2.5871
-9.9232,-20.7796,-2.6742
-10.5548,-20.89,-2.7599
-9.8797,-20.197,-2.9603
-9.7904,-20.1463,-2.9665
-9.6104,-20.0463,-2.9744
-9.6311,-19.7945,-3.1133
-9.5893,-19.8819,-3.0442
-9.9148,-20.3227,-2.8899
-9.8257,-20.2753,-2.8933
-9.9523,-20.6417,-2.7369
-9.4971,-20.4018,-2.746
-8.9583,-20.121,-2.751
-10.0238,-21.0441,-2.5635
-8.9479,-20.4807,-2.5657
-8.7659,-20.3829,-2.5709
-8.7476,-20.8255,-2.3608
-9.6613,-21.849,-2.1744
-9.4843,-21.7491,-2.1679
-9.2191,-21.597,-2.1633
-9.5442,-22.347,-2.0306
-9.3701,-22.2408,-2.0209
-9.0439,-22.6094,-1.9118
-8.6978,-22.39,-1.877
-8.3586,-22.1723,-1.849
-9.0212,-23.0739,-1.8896
-8.9365,-23.0192,-1.8755
-8.6838,-22.854,-1.8384
-8.4318,-22.6884,-1.8033
-8.0955,-22.4645,-1.7638
-8.9057,-23.3482,-1.8973
-8.6541,-23.1821,-1.8444
-8.5708,-23.1269,-1.8274
-8.9844,-23.9248,-2.0138
-8.6571,-23.7029,-1.9227
-8.5745,-23.6473,-1.8983
-8.553,-23.8883,-1.9473
-8.3112,-23.7213,-1.8742
-7.5781,-23.2028,-1.6862
-8.782,-24.3059,-2.1193
-8.6235,-24.1981,-2.0507
-7.8268,-23.6275,-1.7846
-7.6674,-23.5107,-1.7387
-8.1401,-24.342,-2.0491
-6.9472,-24.1196,-1.7842
-6.319,-23.5199,-1.5001
-6.6687,-24.2228,-1.7692
-6.2043,-23.744,-1.5276
-6.6112,-24.4969,-1.8724
-6.2419,-24.4432,-1.7705
-6.114,-24.7018,-1.8646
-5.9508,-24.4841,-1.7274
-5.6757,-24.1093,-1.5279
-5.5268,-24.338,-1.579
-5.5904,-24.8801,-1.8374
-5.4033,-24.576,-1.6461
-5.307,-24.4172,-1.5619
-5.3645,-25.003,-1.8497
-4.9718,-24.2897,-1.442
-4.9373,-24.6692,-1.5798
-4.8138,-24.4194,-1.454
-4.84,-24.963,-1.7003
-4.1931,-23.9441,-1.1971
-4.3393,-25.4385,-1.8461
-4.0918,-25.4358,-1.777
-3.5467,-24.4943,-1.2304
-3.4859,-25.1112,-1.4466
-3.2732,-24.3907,-1.1523
-3.2294,-25.1017,-1.3826
-2.7069,-25.0118,-1.234
-2.2968,-25.2536,-1.239
-1.9268,-25.3927,-1.213
-1.5258,-24.6062,-0.8946
-1.4042,-24.1242,-0.7951
-1.2903,-25.5227,-1.123
-1.2736,-25.4309,-1.0828
-1.177,-24.9632,-0.9186
-1.0707,-25.3655,-1.0186
-0.8775,-24.5067,-0.778
-0.8527,-24.4087,-0.7596
-0.8285,-24.3122,-0.741
-0.8773,-25.3163,-0.9658
-0.7942,-25.8484,-1.1494
-0.7138,-25.3871,-0.9568
-0.4486,-24.2349,-0.6784
-0.627,-25.8208,-1.0984
-0.3101,-24.9498,-0.7685
-0.294,-25.5689,-0.9342
-0.1799,-24.9964,-0.7562
-0.2104,-25.6893,-0.9602
-0.0806,-25.0246,-0.7448
-0.139,-26.0341,-1.0832
-0.0638,-25.5738,-0.8921
-0.1032,-25.6931,-0.9407
-0.0331,-25.3165,-0.8083
-0.5208,-26.0763,-1.1937
-0.2621,-24.6596,-0.7107
-0.7409,-26.1247,-1.2744
-0.7188,-25.9466,-1.1789
-0.7064,-25.8557,-1.1341
-0.6793,-25.6735,-1.052
-0.9223,-25.8913,-1.2022
-0.853,-25.4335,-1.0008
-0.7842,-25.0545,-0.8748
-1.1413,-25.8993,-1.2622
-1.13,-25.8111,-1.2155
-1.4406,-24.9903,-0.9752
-1.3692,-24.6054,-0.8701
-1.7548,-25.5734,-1.2559
-1.7025,-25.2056,-1.0935
-1.6876,-25.1123,-1.0595
-1.9681,-25.621,-1.3329
-1.9063,-25.165,-1.1224
-2.1297,-25.5344,-1.3295
-2.0525,-24.9796,-1.0914
-2.2608,-25.3729,-1.2841
-2.3993,-25.6814,-1.4694
-2.3896,-25.5923,-1.4198
-2.3335,-25.1401,-1.2037
-2.4438,-25.5672,-1.4185
-2.3621,-24.926,-1.1357
-2.4921,-25.8874,-1.6106
-2.3775,-25.0394,-1.1756
-2.2672,-25.5031,-1.3431
-2.133,-25.468,-1.2945
-2.1216,-25.3782,-1.2507
-2.0824,-25.0988,-1.1333
-2.031,-25.776,-1.4252
-1.9875,-25.4208,-1.2385
-1.8741,-25.7426,-1.3667
-1.7334,-25.8962,-1.4128
-1.7128,-25.7194,-1.3134
-1.6093,-26.3132,-1.6333
-1.5344,-25.625,-1.2223
-1.4954,-25.35,-1.0978
-1.4511,-26.3849,-1.6327
-1.4361,-26.2173,-1.5166
-1.4274,-26.1315,-1.4619
-1.335,-25.4172,-1.0888
-1.3202,-25.3242,-1.0522
-1.2626,-26.2135,-1.4652
-1.2436,-26.0404,-1.359
-1.2329,-25.9534,-1.3103
-1.1978,-25.6867,-1.1708
-1.156,-25.4105,-1.0488
-1.0896,-25.0317,-0.9189
-1.1362,-26.5332,-1.6391
-1.1295,-26.4515,-1.5783
-1.104,-26.199,-1.4102
-1.0827,-26.0237,-1.3077
-1.0717,-25.9366,-1.2589
-1.0469,-25.7569,-1.166
-1.0039,-25.4818,-1.0443
-0.9689,-26.2698,-1.4147
-0.9366,-26.0093,-1.262
-0.912,-25.8312,-1.1679
-0.8985,-25.7412,-1.1246
-0.8839,-25.6487,-1.0829
-0.8368,-26.3469,-1.424
-0.7936,-25.9994,-1.2199
-0.671,-25.2628,-0.9089
-0.7132,-26.429,-1.4395
-0.6593,-25.9949,-1.1842
-0.6079,-26.4921,-1.4496
-0.5988,-26.4083,-1.3948
-0.4803,-26.3836,-1.3468
-0.47,-26.298,-1.2946
-0.4056,-25.8518,-1.0612
-0.2907,-26.6478,-1.4595
-0.2267,-26.1301,-1.1457
-0.1556,-26.3217,-1.2277
-0.0687,-25.7824,-0.9655
-0.1374,-26.8285,-1.5425
-0.0786,-26.321,-1.2091
0.0562,-25.9833,-1.0175
-0.1126,-26.5043,-1.3222
-0.0334,-25.9747,-1.0344
-0.2112,-26.2352,-1.1975
-0.1542,-25.8772,-1.0197
-0.3995,-26.5852,-1.4524
-0.3467,-26.1569,-1.1906
-0.3336,-26.0678,-1.1438
-0.5743,-26.9149,-1.7646
-0.5603,-26.6824,-1.569
-0.504,-26.1762,-1.2392
-0.7363,-26.7627,-1.6898
-0.7167,-26.5222,-1.5054
-0.6664,-26.0947,-1.2384
-0.8567,-26.2611,-1.3814
-1.044,-26.5743,-1.6414
-1.0291,-26.4107,-1.5219
-1.0003,-26.1542,-1.3579
-1.188,-26.6965,-1.7872
-1.1542,-26.2929,-1.483
-1.3234,-26.7099,-1.8458
-1.3079,-26.4765,-1.6538
-1.1911,-25.5179,-1.1002
-1.4367,-26.5544,-1.7558
-1.544,-26.5663,-1.8022
-1.5337,-26.4079,-1.6768
-1.5199,-26.2441,-1.5612
-1.4939,-25.9879,-1.4008
-1.4125,-25.3591,-1.087
-1.6394,-26.4365,-1.7332
-1.604,-26.0203,-1.4488
-1.7579,-26.6372,-1.9372
-1.751,-26.4846,-1.8068
-1.7405,-26.3234,-1.6837
-1.7119,-25.9865,-1.4589
-1.6626,-25.5433,-1.2182
-1.8593,-26.3724,-1.7559
-1.8331,-26.039,-1.524
-1.797,-25.6884,-1.3215
-1.9547,-26.1039,-1.6005
-1.9222,-25.7584,-1.3908
-1.903,-25.5801,-1.2944
-2.0825,-26.0823,-1.6231
-2.0422,-25.6497,-1.3646
-1.9889,-25.1945,-1.1488
-2.3891,-25.9139,-1.5981
-2.3855,-26.2269,-1.8079
-2.375,-26.0651,-1.6903
-2.2197,-25.4223,-1.2916
-1.9293,-26.4022,-1.7976
-1.9199,-26.2406,-1.678
-1.8932,-25.9018,-1.4583
-1.7712,-26.7872,-2.0802
-1.6091,-26.7943,-2.0276
-1.5734,-26.0788,-1.4726
-1.444,-26.8785,-2.0491
-1.2692,-26.9787,-2.0858
-1.2693,-26.6874,-1.8062
-1.2636,-26.53,-1.676
-1.0892,-26.9027,-1.9389
-1.0605,-26.2698,-1.4378
-1.0522,-26.1832,-1.3846
-0.9101,-27.3694,-2.3965
-0.9279,-26.7428,-1.7344
-0.8845,-26.1638,-1.3284
-0.7741,-27.3448,-2.3032
-0.7848,-27.1461,-2.0742
-0.7781,-26.6272,-1.5935
-0.6405,-27.4158,-2.3313
-0.6503,-26.7064,-1.6121
-0.5306,-27.0446,-1.8651
-0.5115,-26.5763,-1.4759
-0.3872,-27.4116,-2.2102
-0.3976,-27.2116,-1.984
-0.2601,-27.4993,-2.2629
-0.2373,-26.4507,-1.3203
-0.1663,-27.3326,-2.0223
-0.0759,-26.6722,-1.414
-0.0577,-26.5034,-1.3048
-0.2413,-27.3979,-2.1317
-0.4233,-27.4318,-2.253
-0.4328,-27.2326,-2.0247
-0.4269,-26.7925,-1.6066
-0.6519,-27.1369,-2.011
-0.6462,-26.7695,-1.6616
-0.867,-27.4434,-2.4721
-1.3183,-27.3297,-2.517
-1.3301,-26.9985,-2.1323
-1.505,-26.8397,-2.0329
-1.5027,-26.6928,-1.8933
-1.4797,-26.2938,-1.5809
-1.6729,-26.7232,-1.9833
-1.6712,-26.6495,-1.9155
-1.6647,-26.493,-1.7833
-1.6548,-26.3336,-1.6618
-1.8216,-27.094,-2.4167
-1.8232,-26.9554,-2.2689
-1.8159,-26.5171,-1.8535
-1.8075,-26.3599,-1.729
-1.9459,-27.2507,-2.6356
-2.0846,-27.1262,-2.5447
-2.2232,-26.8578,-2.31
-2.2139,-26.3289,-1.8343
-2.3141,-26.9829,-2.4694
-2.3884,-27.2656,-2.816
-2.4982,-27.0099,-2.5645
-2.5032,-26.5028,-2.0693
-2.7452,-26.4581,-2.1104
-2.7984,-26.3795,-2.0591
-2.7952,-26.2205,-1.9298
-2.5582,-26.934,-2.4984
-2.3711,-26.9537,-2.4525
-2.1555,-26.898,-2.3218
-2.1586,-26.6799,-2.1091
-1.7586,-26.5903,-1.8918
-1.3932,-26.7167,-1.8726
-1.2014,-27.1274,-2.2222
-1.2076,-26.9903,-2.0718
-1.0008,-27.3591,-2.4188
-1.0179,-27.0965,-2.1121
-1.012,-26.4953,-1.5706
-0.8152,-27.3683,-2.3465
-0.8333,-26.8113,-1.7585
-0.1925,-27.5194,-2.255
-0.2102,-26.8806,-1.6033
0.0024,-27.3976,-2.0256
0.2498,-26.4576,-1.2043
0.4513,-26.5338,-1.1981
0.6299,-26.9568,-1.4209
0.7001,-26.2633,-1.0019
1.1914,-25.9947,-0.7778
1.2906,-27.1372,-1.3891
1.9732,-25.2271,-0.34
1.8733,-25.136,-0.3501
1.6142,-25.4291,-0.4918
1.407,-25.2613,-0.5072
0.9951,-25.9725,-0.8154
1.0438,-25.6914,-0.709
1.1186,-25.3093,-0.5856
0.7233,-25.8256,-0.8214
0.4742,-25.5798,-0.7914
0.6062,-24.9081,-0.6024
0.4127,-24.618,-0.5898
0.0091,-25.5742,-0.8791
0.1292,-24.901,-0.6853
-0.147,-25.4857,-0.8798
-0.0837,-25.0997,-0.7627
0.0544,-24.415,-0.6229
-0.2473,-25.2094,-0.8173
-0.1964,-24.9209,-0.7444
-0.468,-25.9785,-1.1326
-0.3083,-24.8418,-0.7482
-0.1667,-24.1463,-0.6276
-0.5693,-25.9871,-1.1603
-0.359,-24.5582,-0.7096
-0.5864,-25.6475,-1.0213
-0.4598,-24.8406,-0.7715
-0.3048,-24.0562,-0.6368
-0.2822,-23.9554,-0.6262
-0.3884,-24.8155,-0.7559
-0.3519,-24.6211,-0.7182
0.1219,-25.8526,-0.9504
0.4354,-24.0054,-0.5179
0.4123,-25.1496,-0.6828
0.5315,-25.7796,-0.8427
0.8147,-24.1276,-0.4627
1.076,-25.0942,-0.5458
1.1433,-24.7029,-0.4613
1.1739,-25.907,-0.7486
1.3707,-24.5473,-0.3903
1.39,-24.4484,-0.3753
1.3501,-25.7644,-0.6573
1.4495,-24.9881,-0.4372
1.4806,-24.7924,-0.3948
1.5673,-25.1669,-0.4394
1.5809,-25.068,-0.415
1.6215,-26.3212,-0.8091
1.6285,-26.1371,-0.7256
1.77,-24.7896,-0.3123
1.867,-25,-0.3196
1.9542,-26.4016,-0.7589
2.0654,-24.9737,-0.2556
2.0695,-26.4663,-0.7595
2.0789,-26.0975,-0.5883
2.0947,-25.8168,-0.4774
2.1004,-25.7225,-0.4413
2.212,-25.7718,-0.4272
2.2181,-25.6763,-0.3917
2.2253,-25.5808,-0.3587
2.3367,-25.5243,-0.3087
2.448,-25.5693,-0.2902
2.4641,-25.3784,-0.2295
2.5598,-25.4475,-0.2196
2.6152,-25.5992,-0.2502
2.6421,-26.1268,-0.4365
2.6588,-25.7499,-0.2872
2.6707,-25.5607,-0.2202
2.6781,-25.4638,-0.1886
2.6863,-25.367,-0.159
2.6894,-26.744,-0.7332
2.6612,-26.6073,-0.664
2.6634,-26.0594,-0.4034
2.6679,-25.2431,-0.1338
2.5461,-26.0439,-0.4324
2.473,-26.18,-0.5107
2.4919,-25.7097,-0.325
2.442,-25.9647,-0.4325
2.4479,-26.0422,-0.4606
2.4555,-25.8538,-0.3869
2.5048,-25.551,-0.2682
2.5728,-26.4578,-0.6107
2.5911,-25.7118,-0.2952
2.6459,-25.0342,-0.0917
2.3022,-26.4085,-0.6659
2.3207,-25.6595,-0.3584
2.3327,-25.467,-0.2958
2.1571,-26.0151,-0.5355
2.1674,-25.7313,-0.4274
2.1722,-25.6356,-0.3938
2.0388,-25.9172,-0.5311
2.6452,-25.9905,-0.3817
2.7101,-25.0253,-0.0699
2.8644,-26.2327,-0.4173
2.8743,-25.8586,-0.262
2.9294,-25.085,-0.0134
3.0546,-26.2905,-0.3844
3.293,-25.4337,0.0128
3.328,-25.0458,0.1251
3.3168,-24.9445,0.1444
3.1484,-25.7096,-0.1221
3.033,-25.0298,0.0328
3.0432,-24.9331,0.057
2.7823,-25.9023,-0.3073
2.7863,-25.8086,-0.2712
2.3465,-26.031,-0.4892
2.5884,-25.8411,-0.3448
2.6155,-25.4609,-0.2093
2.6658,-24.9741,-0.0732
2.8406,-24.6532,0.0432
2.9303,-25.6398,-0.1678
3.0865,-24.4765,0.1515
3.0444,-24.7431,0.0944
2.9377,-24.923,0.0254
2.773,-25.1707,-0.0834
2.876,-24.38,0.0944
2.8481,-23.7605,0.14
2.5682,-24.5238,-0.0274
2.3955,-24.6262,-0.0996
2.4939,-23.9278,0.0047
2.2844,-24.2479,-0.0906
1.9332,-24.5213,-0.2334
2.0138,-23.9176,-0.1607
1.6867,-25.549,-0.5053
1.5759,-25.2929,-0.47
1.6545,-24.4989,-0.3142
1.7052,-24.0964,-0.2665
1.7607,-23.6946,-0.2327
1.7911,-23.4929,-0.2228
1.4858,-24.9385,-0.4228
1.5272,-24.54,-0.354
1.3743,-24.776,-0.4241
1.3173,-24.1117,-0.3673
1.4146,-23.4113,-0.3293
1.1673,-24.2645,-0.411
1.1795,-24.1635,-0.4009
1.2599,-23.5579,-0.3611
0.9404,-25.2135,-0.6025
1.0016,-24.5167,-0.4686
1.0352,-24.2166,-0.4332
1.1134,-23.6091,-0.3918
1.1425,-23.4071,-0.3874
0.8587,-24.6537,-0.5138
0.9922,-23.5478,-0.4139
1.0065,-23.4475,-0.4117
1.0519,-23.1444,-0.4117
1.0677,-23.0429,-0.4133
0.7525,-25.0019,-0.5939
0.9372,-23.4,-0.4251
0.9519,-23.3008,-0.4248
0.7868,-24.2331,-0.4798
0.8664,-23.7659,-0.4385
0.9104,-23.4647,-0.4287
1.0902,-22.9247,-0.414
1.0497,-24.1108,-0.4225
1.6302,-22.8374,-0.3012
1.6487,-22.7389,-0.3044
1.6156,-24.1117,-0.2917
1.8636,-22.7062,-0.2485
2.0064,-24.4387,-0.1983
2.3841,-24.5008,-0.0846
2.4,-24.4019,-0.0666
2.7749,-24.026,0.0965
2.7926,-23.9282,0.1106
2.8112,-23.8286,0.1236
3.0491,-22.7366,0.1764
2.8424,-24.207,0.1019
3.1053,-22.9173,0.217
3.1286,-22.8197,0.2168
3.1531,-22.7194,0.2152
3.1636,-23.2848,0.2602
3.1899,-23.0184,0.2563
3.212,-22.9207,0.2576
2.8735,-23.6527,0.1527
2.8922,-23.552,0.1615
2.4038,-24.7142,-0.1139
2.4897,-23.0981,-0.0062
2.5096,-22.9976,-0.0065
2.0501,-24.5515,-0.2035
2.0912,-24.2524,-0.158
2.2187,-23.4523,-0.0856
1.9588,-23.71,-0.1735
1.6095,-24.6673,-0.3498
1.6222,-24.5684,-0.3343
1.3479,-23.387,-0.3481
1.3647,-23.288,-0.3474
1.0407,-23.8359,-0.4124
1.1535,-23.1321,-0.3972
1.1704,-23.0325,-0.3982
1.1876,-22.9315,-0.3993
1.2044,-22.8327,-0.4006
1.2226,-22.731,-0.4047
0.9514,-22.8725,-0.4448
0.9686,-22.7718,-0.4483
0.5047,-24.1971,-0.5297
0.5302,-23.9975,-0.5099
0.5434,-23.8975,-0.5015
0.6943,-22.8935,-0.4857
0.7108,-22.7932,-0.4893
0.4468,-22.8992,-0.5211
0.5302,-22.4002,-0.554
0.1577,-23.4323,-0.5463
0.2975,-22.5288,-0.572
0.0635,-22.8729,-0.5749
-0.1608,-23.3403,-0.5887
-0.1026,-22.9399,-0.5918
0.0269,-22.1443,-0.6552
0.0444,-22.045,-0.6687
-0.2243,-22.9077,-0.6068
-0.2095,-22.8087,-0.6103
-0.1781,-22.6078,-0.6236
-0.3593,-23.0768,-0.6161
-0.3453,-22.9774,-0.6177
-0.1525,-21.7761,-0.7353
-0.4535,-23.0297,-0.6297
-0.2664,-21.8281,-0.7386
-0.2495,-21.7289,-0.7538
-0.5763,-23.2949,-0.6386
-0.4622,-22.4873,-0.6673
-0.4463,-22.3851,-0.6771
-0.4309,-22.2855,-0.6865
-0.3483,-21.7831,-0.754
-0.6692,-23.3693,-0.6496
-0.6303,-23.0675,-0.6468
-0.6163,-22.9656,-0.6493
-0.6022,-22.8654,-0.6534
-0.5878,-22.7637,-0.658
-0.4314,-21.7606,-0.7644
-0.8087,-23.7484,-0.6808
-0.8302,-23.2321,-0.667
-0.8493,-22.704,-0.6914
-0.7433,-21.9987,-0.7563
-1.055,-23.6918,-0.707
-1.0322,-23.49,-0.6939
-0.9828,-23.0892,-0.6859
-0.9694,-22.9868,-0.6871
-0.956,-22.8862,-0.6898
-1.0571,-22.9708,-0.698
-1.2184,-23.459,-0.7149
-1.2069,-23.3569,-0.7096
-1.1947,-23.2559,-0.708
-1.1299,-22.7487,-0.716
-1.3389,-23.6527,-0.741
-1.3285,-23.5532,-0.7334
-1.3177,-23.4528,-0.7264
-1.2445,-22.8467,-0.7222
-1.4438,-23.6387,-0.7552
-1.4771,-23.0173,-0.7427
-1.6255,-23.4914,-0.7714
-1.6147,-23.3909,-0.7657
-1.6039,-23.2896,-0.7598
-1.5928,-23.19,-0.7562
-1.7177,-23.5665,-0.7885
-1.6394,-22.8611,-0.7653
-1.627,-22.7617,-0.7681
-1.7634,-23.235,-0.7814
-1.6797,-22.5326,-0.7912
-1.5978,-21.9308,-0.8465
-1.5829,-21.8289,-0.8607
-1.5679,-21.7285,-0.8764
-1.5532,-21.6307,-0.8919
-1.8964,-23.1752,-0.7965
-1.8742,-22.9735,-0.7923
-1.991,-23.454,-0.8188
-1.9255,-22.8499,-0.8002
-1.9135,-22.7485,-0.8017
-2.0294,-23.2271,-0.8145
-1.8508,-21.8177,-0.889
-1.8362,-21.719,-0.9041
-2.0326,-22.6925,-0.8162
-1.9529,-22.0862,-0.8608
-1.9389,-21.9859,-0.8723
-2.1488,-23.2782,-0.8311
-2.1382,-23.1774,-0.8266
-2.0556,-22.4737,-0.8335
-2.0429,-22.3741,-0.8393
-2.0297,-22.2727,-0.8465
-2.1867,-23.0694,-0.8287
-2.0205,-21.7662,-0.9142
